"year","month","day","td_ge","dt","luna_num","saros","eclipse_type","gamma","magnitude","lat_ge","lng_ge","lat_dd_ge","lng_dd_ge","sun_alt","sun_azm","path_width","central_duration","duration_secs","cat_no","canon_plate","julian_date","t0","x0","x1","x2","x3","y0","y1","y2","y3","d0","d1","d2","mu0","mu1","mu2","l10","l11","l12","l20","l21","l22","tan_f1","tan_f2","tmin","tmax","etype","PNS","UNS","NCN","nSer","nSeq","nJLE"
1967,5,9,"14:42:48",37.70000000,-404,147,"P",1.14217000,.72009000,"62.5N","168.1W",62.52913000,-168.11700000,.00000000,49.90000000,.00000000,"00m00s",.00000000,9436.00000000,472.00000000,2439620.11300000,15.00000000,-.28596100,.47527930,.00006070,-.00000544,1.11546800,.18900470,-.00013910,-.00000233,17.27771900,.01071600,-.00000400,45.90193000,15.00172000,.00000000,.56457000,-.00007390,-.00000990,.01834100,-.00007350,-.00000990,.00463180,.00460880,-3.00000000,3.00000000,4,1,1,1,80,20,10
1967,11,2,"05:38:56",38.10000000,-398,152,"T-",-1.00067000,1.01261000,"62.0S","27.8W",-62.03878000,-27.84161000,.00000000,122.40000000,.00000000,"00m00s",.00000000,9437.00000000,472.00000000,2439796.73500000,6.00000000,-.22254800,.53236780,.00005380,-.00000898,-.99685200,-.23859710,.00014990,.00000422,-14.53793000,-.01271900,.00000300,274.09503000,15.00157000,.00000000,.53616800,.00000360,-.00001310,-.00992000,.00000360,-.00001300,.00471170,.00468820,-3.00000000,3.00000000,1,-1,-1,-1,70,10,10
1968,3,28,"23:00:30",38.50000000,-393,119,"P",-1.03705000,.89901000,"61.0S","79.8W",-60.98531000,-79.79541000,.00000000,276.80000000,.00000000,"00m00s",.00000000,9438.00000000,472.00000000,2439944.45900000,23.00000000,.49645700,.45081620,-.00002220,-.00000523,-.91050100,.24826940,.00001640,-.00000306,3.30468000,.01563900,-.00000100,163.77092000,15.00425000,.00000000,.56572600,.00007850,-.00001020,.01949000,.00007810,-.00001010,.00468320,.00465990,-3.00000000,3.00000000,4,-1,-1,-1,71,63,1
1968,9,22,"11:18:46",38.90000000,-387,124,"T",.94507000,1.00990000,"56.2N","64.0E",56.17824000,64.01843000,18.60000000,240.30000000,103.60000000,"00m40s",39.60000000,9439.00000000,472.00000000,2440121.97100000,11.00000000,.30693300,.48664820,-.00000230,-.00000711,.91063900,-.27046230,-.00005330,.00000412,.19997000,-.01557500,.00000000,346.83560000,15.00482000,.00000000,.54497200,-.00010320,-.00001180,-.00116000,-.00010270,-.00001170,.00465950,.00463630,-3.00000000,3.00000000,1,1,0,0,73,52,1
1969,3,18,"04:54:57",39.40000000,-381,129,"A",-.27037000,.99544000,"14.8S","116.3E",-14.77779000,116.29584000,74.20000000,330.00000000,16.50000000,"00m26s",25.80000000,9440.00000000,472.00000000,2440298.70500000,5.00000000,.17160100,.47676430,-.00002710,-.00000656,-.21391600,.26538190,.00000900,-.00000385,-1.02358000,.01583000,.00000000,252.94537000,15.00419000,.00000000,.55192500,.00011560,-.00001140,.00575900,.00011500,-.00001130,.00469730,.00467390,-3.00000000,3.00000000,2,0,0,0,80,49,4
1969,9,11,"19:58:59",39.90000000,-375,134,"A",.22014000,.96904000,"15.6N","114.1W",15.59720000,-114.13251000,77.20000000,209.70000000,113.70000000,"03m11s",191.10000000,9441.00000000,473.00000000,2440476.33300000,20.00000000,.11380100,.45900590,-.00000360,-.00000560,.18865900,-.25213260,-.00003620,.00000325,4.39599000,-.01527000,-.00000100,120.87063000,15.00476000,.00000000,.55943600,-.00010000,-.00001040,.01323200,-.00009950,-.00001040,.00464640,.00462330,-3.00000000,3.00000000,2,0,0,0,71,41,44
1970,3,7,"17:38:30",40.40000000,-369,139,"T",.44728000,1.04144000,"18.2N","94.7W",18.15676000,-94.67474000,63.30000000,150.10000000,153.40000000,"03m28s",207.60000000,9442.00000000,473.00000000,2440653.23500000,18.00000000,-.03258900,.50545260,-.00002270,-.00000816,.49145600,.27499720,-.00000080,-.00000464,-5.23252000,.01554100,.00000100,87.22516000,15.00374000,.00000000,.53945300,.00006010,-.00001270,-.00665200,.00005980,-.00001260,.00471040,.00468690,-3.00000000,3.00000000,1,0,0,0,71,27,20
1970,8,31,"21:55:30",40.90000000,-363,144,"A",-.53640000,.93997000,"20.3S","164.0W",-20.28317000,-164.02301000,57.40000000,29.20000000,258.20000000,"06m47s",407.50000000,9443.00000000,473.00000000,2440830.41400000,22.00000000,-.21532000,.44769950,-.00001160,-.00000493,-.49274400,-.23453270,-.00002420,.00000275,8.54804000,-.01448500,-.00000200,149.93723000,15.00433000,.00000000,.56757600,-.00001620,-.00000970,.02133100,-.00001610,-.00000970,.00463370,.00461060,-3.00000000,3.00000000,2,-1,0,0,70,14,20
1971,2,25,"09:38:07",41.40000000,-357,149,"P",1.11877000,.78715000,"61.4N","33.5W",61.43327000,-33.54224000,.00000000,109.70000000,.00000000,"00m00s",.00000000,9444.00000000,473.00000000,2441007.90100000,10.00000000,-.32150700,.51789370,-.00000410,-.00000866,1.09239400,.26550750,-.00000510,-.00000466,-9.26004000,.01480200,.00000200,326.69077000,15.00288000,.00000000,.53716400,-.00004130,-.00001300,-.00892900,-.00004110,-.00001300,.00472280,.00469930,-3.00000000,3.00000000,4,1,1,1,71,18,10
1971,7,22,"09:31:55",41.80000000,-352,116,"Pe",1.51298000,.06894000,"63.5N","177.0E",63.53588000,176.97888000,.00000000,321.40000000,.00000000,"00m00s",.00000000,9445.00000000,473.00000000,2441154.89700000,10.00000000,.68553900,.50543480,-.00008310,-.00000639,1.37127300,-.15726250,-.00018100,.00000216,20.36965900,-.00779900,-.00000400,328.41455000,15.00082000,.00000000,.55451800,.00010070,-.00001050,.00833900,.00010020,-.00001050,.00460210,.00457920,-3.00000000,3.00000000,4,1,1,1,70,70,1
1971,8,20,"22:39:31",41.90000000,-351,154,"P",-1.26591000,.50795000,"61.7S","135.4E",-61.67410000,135.35229000,.00000000,63.00000000,.00000000,"00m00s",.00000000,9446.00000000,473.00000000,2441184.44400000,23.00000000,-.38978900,.46392800,-.00002560,-.00000540,-1.21714790,-.22285860,-.00001140,.00000274,12.42900000,-.01321400,-.00000300,164.15952000,15.00361000,.00000000,.56229700,.00007560,-.00001000,.01607900,.00007520,-.00001000,.00462190,.00459890,-3.00000000,3.00000000,4,-1,-1,-1,71,4,10
1972,1,16,"11:03:22",42.30000000,-346,121,"A",-.93651000,.96925000,"74.9S","107.7E",-74.89178000,107.66479000,20.10000000,263.40000000,321.40000000,"01m53s",113.30000000,9447.00000000,473.00000000,2441332.96100000,11.00000000,.23215500,.52077080,-.00003420,-.00000712,-.90779200,.15136750,.00018800,-.00000220,-21.05789000,.00739400,.00000500,342.61105000,14.99773000,.00000000,.55647800,-.00012140,-.00001140,.01028800,-.00012080,-.00001130,.00475370,.00473010,-3.00000000,3.00000000,2,-1,0,0,71,58,1
1972,7,10,"19:46:38",42.80000000,-340,126,"T",.68719000,1.03790000,"63.5N","94.2W",63.51970000,-94.17883000,46.30000000,208.70000000,175.30000000,"02m36s",155.50000000,9448.00000000,473.00000000,2441509.32400000,20.00000000,.28179700,.54694630,-.00006470,-.00000829,.63914200,-.13100550,-.00017900,.00000215,22.14701100,-.00514000,-.00000500,118.66390000,14.99998000,.00000000,.53946500,.00010210,-.00001190,-.00663900,.00010160,-.00001180,.00459880,.00457590,-3.00000000,3.00000000,1,1,0,0,72,45,2
1973,1,4,"15:46:21",43.30000000,-334,131,"A",-.26442000,.93031000,"37.9S","51.2W",-37.85133000,-51.19977000,74.50000000,346.30000000,270.80000000,"07m49s",468.60000000,9449.00000000,473.00000000,2441687.15700000,16.00000000,.16819700,.50076550,-.00002600,-.00000581,-.23491100,.10499610,.00016070,-.00000134,-22.68857000,.00422700,.00000600,58.72660000,14.99662000,.00000000,.57126300,-.00008140,-.00001020,.02500000,-.00008100,-.00001010,.00475630,.00473260,-3.00000000,3.00000000,2,0,0,0,70,48,4
1973,6,30,"11:38:41",43.80000000,-328,136,"T",-.07853000,1.07921000,"18.8N","5.6E",18.83821000,5.63013000,85.60000000,9.30000000,256.50000000,"07m04s",423.50000000,9450.00000000,473.00000000,2441863.98500000,12.00000000,.19178900,.57546760,-.00004080,-.00000974,-.11111100,-.09466380,-.00015800,.00000175,23.16778900,-.00232900,-.00000500,359.11322000,14.99943000,.00000000,.53058900,.00001900,-.00001280,-.01547100,.00001890,-.00001270,.00459820,.00457530,-3.00000000,3.00000000,1,0,0,0,71,35,44
1973,12,24,"15:02:44",44.40000000,-322,141,"A",.41710000,.91744000,"1.1N","48.5W",1.08150000,-48.47290000,65.30000000,173.60000000,344.50000000,"12m02s",722.40000000,9451.00000000,473.00000000,2442041.12700000,15.00000000,-.07312300,.49988990,-.00002010,-.00000555,.41127700,.06085120,.00013950,-.00000079,-23.41661100,.00070800,.00000600,45.08675000,14.99615000,.00000000,.57516000,.00002670,-.00000990,.02887700,.00002660,-.00000980,.00475520,.00473150,-3.00000000,3.00000000,2,0,0,0,70,21,20
1974,6,20,"04:48:04",44.90000000,-316,146,"T",-.82389000,1.05919000,"32.1S","103.7E",-32.10510000,103.74774000,34.30000000,5.30000000,344.00000000,"05m09s",308.90000000,9452.00000000,473.00000000,2442218.70000000,5.00000000,.04381400,.57430020,-.00000560,-.00000941,-.83066500,-.04926460,-.00012050,.00000094,23.43549900,.00056700,-.00000600,254.66212000,14.99922000,.00000000,.53338900,-.00007640,-.00001250,-.01268500,-.00007600,-.00001240,.00460050,.00457760,-3.00000000,3.00000000,1,-1,0,0,76,25,20
1974,12,13,"16:13:13",45.40000000,-310,151,"P",1.07975000,.82663000,"66.8N","69.4W",66.76882000,-69.41693000,.00000000,175.50000000,.00000000,"00m00s",.00000000,9453.00000000,473.00000000,2442395.17600000,16.00000000,-.15130400,.52346950,-.00001600,-.00000652,1.07530800,.01739980,.00011450,-.00000030,-23.15630000,-.00282700,.00000600,61.46255000,14.99648000,.00000000,.56476500,.00011430,-.00001070,.01853400,.00011370,-.00001060,.00475040,.00472670,-3.00000000,3.00000000,4,1,1,1,72,12,10
1975,5,11,"07:17:33",45.80000000,-305,118,"P",1.06473000,.86358000,"69.7N","80.2W",69.74812000,-80.18573000,.00000000,28.30000000,.00000000,"00m00s",.00000000,9454.00000000,473.00000000,2442543.80400000,7.00000000,-.33642800,.52215040,.00004950,-.00000669,1.02200000,.09154180,-.00015040,-.00000112,17.73483100,.01059300,-.00000400,285.91113000,15.00166000,.00000000,.55560700,-.00010870,-.00001060,.00942200,-.00010820,-.00001060,.00462990,.00460690,-3.00000000,3.00000000,4,1,1,1,72,66,1
1975,11,3,"13:15:54",46.30000000,-299,123,"P",-1.02475000,.95882000,"70.4S","161.7W",-70.44855000,-161.68372000,.00000000,140.50000000,.00000000,"00m00s",.00000000,9455.00000000,473.00000000,2442720.05300000,13.00000000,-.37404200,.55952720,.00003070,-.00000908,-.96607900,-.12643840,.00015740,.00000195,-14.96477000,-.01276200,.00000300,19.09967000,15.00145000,.00000000,.54037300,.00008900,-.00001260,-.00573600,.00008850,-.00001260,.00471330,.00468980,-3.00000000,3.00000000,4,-1,-1,-1,70,51,1
1976,4,29,"10:24:18",46.90000000,-293,128,"A",.33784000,.94207000,"34.0N","18.3E",33.95052000,18.27509000,70.10000000,165.20000000,227.40000000,"06m41s",400.90000000,9456.00000000,473.00000000,2442897.93400000,10.00000000,-.27503200,.49430400,.00003470,-.00000558,.28392600,.11243640,-.00009300,-.00000121,14.56364000,.01261900,-.00000300,330.67230000,15.00265000,.00000000,.56739400,-.00003440,-.00000980,.02115100,-.00003420,-.00000970,.00464280,.00461960,-3.00000000,3.00000000,2,0,0,0,73,56,2
1976,10,23,"05:13:45",47.40000000,-287,133,"T",-.32700000,1.05716000,"30.0S","92.3E",-29.99767000,92.27020000,70.70000000,16.80000000,199.10000000,"04m46s",286.40000000,9457.00000000,473.00000000,2443074.71800000,5.00000000,-.21339600,.56328300,.00003370,-.00000958,-.28151400,-.15026080,.00009020,.00000247,-11.44277000,-.01423300,.00000200,258.90967000,15.00283000,.00000000,.53574200,-.00001090,-.00001300,-.01034400,-.00001090,-.00001300,.00469980,.00467640,-3.00000000,3.00000000,1,0,0,0,72,43,4
1977,4,18,"10:31:30",47.90000000,-281,138,"A",-.39902000,.94492000,"11.9S","28.3E",-11.93889000,28.27643000,66.40000000,344.80000000,220.40000000,"07m04s",424.20000000,9458.00000000,473.00000000,2443251.93900000,11.00000000,.33826200,.49262390,-.00000410,-.00000567,-.32183800,.13328400,-.00005050,-.00000147,10.86803000,.01420000,-.00000200,345.16647000,15.00354000,.00000000,.56643300,.00004990,-.00001000,.02019400,.00004970,-.00000990,.00465650,.00463330,-3.00000000,3.00000000,2,0,0,0,70,29,20
1977,10,12,"20:27:27",48.40000000,-275,143,"T",.38363000,1.02695000,"14.1N","123.6W",14.12432000,-123.56763000,67.30000000,196.90000000,98.60000000,"02m37s",157.30000000,9459.00000000,473.00000000,2443429.35200000,20.00000000,-.13762200,.54020310,.00003330,-.00000830,.44132700,-.16101510,.00001800,.00000239,-7.58561000,-.01522500,.00000100,123.39025000,15.00387000,.00000000,.54330800,-.00009000,-.00001210,-.00281600,-.00008960,-.00001210,.00468600,.00466270,-3.00000000,3.00000000,1,0,0,0,72,21,40
1978,4,7,"15:03:47",48.80000000,-269,148,"P",-1.10813000,.78825000,"71.9S","23.3E",-71.85723000,23.25031000,.00000000,292.50000000,.00000000,"00m00s",.00000000,9460.00000000,473.00000000,2443606.12800000,15.00000000,.28864300,.51485880,-.00001760,-.00000689,-1.07041300,.15584760,.00000340,-.00000204,6.84699000,.01528300,-.00000200,44.45847000,15.00419000,.00000000,.55396000,.00011720,-.00001100,.00778400,.00011670,-.00001100,.00467050,.00464730,-3.00000000,3.00000000,4,-1,-1,-1,75,19,10
1978,10,2,"06:28:43",49.30000000,-263,153,"P",1.16165000,.69053000,"72.0N","159.6E",72.01354000,159.62494000,.00000000,258.70000000,.00000000,"00m00s",.00000000,9461.00000000,474.00000000,2443783.77000000,6.00000000,.11055200,.50530900,.00001460,-.00000649,1.18390300,-.16086040,-.00003930,.00000198,-3.44974000,-.01576000,.00000100,272.61926000,15.00454000,.00000000,.55766200,-.00009950,-.00001070,.01146700,-.00009900,-.00001070,.00467210,.00464880,-3.00000000,3.00000000,4,1,1,1,70,7,10
1979,2,26,"16:55:06",49.70000000,-258,120,"T",.89811000,1.03906000,"52.1N","94.5W",52.14008000,-94.46069000,25.70000000,153.40000000,297.70000000,"02m49s",168.90000000,9462.00000000,474.00000000,2443931.20500000,17.00000000,-.20600200,.55702730,-.00001020,-.00000935,.87545100,.16251630,.00000390,-.00000264,-8.75746000,.01517600,.00000200,71.75306000,15.00311000,.00000000,.53787900,.00004140,-.00001300,-.00821800,.00004110,-.00001290,.00472150,.00469800,-3.00000000,3.00000000,1,1,0,0,71,59,2
1979,8,22,"17:22:38",50.20000000,-252,125,"A",-.96319000,.93294000,"59.6S","108.5W",-59.58324000,-108.53442000,14.90000000,29.20000000,953.10000000,"06m03s",362.80000000,9463.00000000,474.00000000,2444108.22400000,17.00000000,-.42897500,.48865560,-.00000310,-.00000547,-.88320200,-.12830280,-.00002930,.00000137,11.82268000,-.01367800,-.00000300,74.26717000,15.00381000,.00000000,.56706000,.00002140,-.00000970,.02081800,.00002130,-.00000970,.00462390,.00460090,-3.00000000,3.00000000,2,-1,0,0,73,52,1
1980,2,16,"08:54:01",50.60000000,-246,130,"T",.22245000,1.04342000,"0.1S","47.1E",-.09946000,47.10431000,77.10000000,166.10000000,148.50000000,"04m08s",248.00000000,9464.00000000,474.00000000,2444285.87100000,9.00000000,.00102400,.56041690,-.00001240,-.00000931,.22978800,.14254690,.00007350,-.00000228,-12.56628000,.01400700,.00000300,311.45929000,15.00195000,.00000000,.53932600,-.00006220,-.00001290,-.00677800,-.00006190,-.00001280,.00473260,.00470910,-3.00000000,3.00000000,1,0,0,0,73,50,4
1980,8,10,"19:12:21",51.10000000,-240,135,"A",-.19154000,.97267000,"4.6N","108.9W",4.57914000,-108.90283000,79.00000000,11.80000000,99.70000000,"03m23s",203.30000000,9465.00000000,474.00000000,2444462.30000000,19.00000000,-.14559400,.51036760,-.00002790,-.00000627,-.16445500,-.11048350,-.00007830,.00000129,15.35354000,-.01204400,-.00000300,103.69720000,15.00288000,.00000000,.55835700,.00010530,-.00001030,.01215900,.00010470,-.00001030,.00461400,.00459100,-3.00000000,3.00000000,2,0,0,0,71,37,44
1981,2,4,"22:09:24",51.50000000,-234,140,"A",-.48375000,.99375000,"44.4S","140.8W",-44.43279000,-140.76611000,60.80000000,344.30000000,25.00000000,"00m33s",33.20000000,9466.00000000,474.00000000,2444640.42300000,22.00000000,.01344600,.53927890,-.00000570,-.00000775,-.49118500,.11136020,.00013520,-.00000151,-16.03495000,.01230600,.00000400,146.49736000,15.00049000,.00000000,.55202500,-.00011760,-.00001170,.00585800,-.00011700,-.00001160,.00474230,.00471870,-3.00000000,3.00000000,2,-1,0,0,71,27,30
1981,7,31,"03:46:37",51.90000000,-228,145,"T",.57917000,1.02584000,"53.3N","134.1E",53.28276000,134.06995000,54.30000000,194.60000000,107.80000000,"02m02s",122.40000000,9467.00000000,474.00000000,2444816.65700000,4.00000000,.21525300,.54793640,-.00004560,-.00000803,.55176700,-.08917380,-.00014110,.00000124,18.30328900,-.01003600,-.00000400,238.42110000,15.00187000,.00000000,.54299300,.00011140,-.00001160,-.00312900,.00011080,-.00001150,.00460610,.00458320,-3.00000000,3.00000000,1,1,0,0,77,20,20
1982,1,25,"04:42:53",52.30000000,-222,150,"P",-1.23110000,.56629000,"69.3S","91.7W",-69.26770000,-91.69836000,.00000000,202.80000000,.00000000,"00m00s",.00000000,9468.00000000,474.00000000,2444994.69600000,5.00000000,.32499700,.51230950,-.00001700,-.00000618,-1.19656400,.07533980,.00017720,-.00000082,-19.03972100,.01001400,.00000500,251.93633000,14.99890000,.00000000,.56792400,-.00010190,-.00001040,.02167700,-.00010140,-.00001040,.00475010,.00472640,-3.00000000,3.00000000,4,-1,-1,-1,71,15,10
1982,6,21,"12:04:33",52.60000000,-217,117,"P",-1.21017000,.61680000,"65.9S","13.2E",-65.94093000,13.24585000,.00000000,347.40000000,.00000000,"00m00s",.00000000,9469.00000000,474.00000000,2445142.00300000,12.00000000,.07337400,.58126400,.00001210,-.00000990,-1.20875700,.05667380,-.00009920,-.00000109,23.44343900,-.00007000,-.00000600,359.59048000,14.99924000,.00000000,.53014200,.00000110,-.00001280,-.01591600,.00000100,-.00001280,.00460000,.00457710,-3.00000000,3.00000000,4,-1,-1,-1,71,67,1
1982,7,20,"18:44:44",52.70000000,-216,155,"P",1.28859000,.46431000,"68.6N","64.2E",68.58585000,64.19513000,.00000000,344.70000000,.00000000,"00m00s",.00000000,9470.00000000,474.00000000,2445171.28100000,19.00000000,.27990600,.57789010,-.00003700,-.00000969,1.26646700,-.06000160,-.00021320,.00000093,20.61554000,-.00772000,-.00000400,103.42676000,15.00088000,.00000000,.53170800,.00004360,-.00001270,-.01435700,.00004340,-.00001260,.00460080,.00457790,-3.00000000,3.00000000,4,1,1,1,71,4,10
1982,12,15,"09:32:09",53.00000000,-211,122,"P",1.12929000,.73504000,"65.3N","56.9E",65.26978000,56.94055000,.00000000,199.30000000,.00000000,"00m00s",.00000000,9471.00000000,474.00000000,2445318.89700000,10.00000000,.40209100,.50094630,.00000050,-.00000565,1.08119800,-.07597220,.00011160,.00000098,-23.26392900,-.00201900,.00000600,331.24942000,14.99633000,.00000000,.57327700,.00004610,-.00001000,.02700400,.00004580,-.00001000,.00475180,.00472810,-3.00000000,3.00000000,4,1,1,1,70,56,1
1983,6,11,"04:43:33",53.30000000,-205,127,"T",-.49475000,1.05240000,"6.2S","114.2E",-6.24713000,114.17798000,60.30000000,350.70000000,199.10000000,"05m11s",310.70000000,9472.00000000,474.00000000,2445496.69700000,5.00000000,.24025900,.56096530,.00003000,-.00000886,-.45982300,.09958330,-.00013400,-.00000171,23.04494100,.00283400,-.00000600,255.14928000,14.99936000,.00000000,.53645000,-.00009960,-.00001220,-.00963900,-.00009910,-.00001210,.00460450,.00458150,-3.00000000,3.00000000,1,-1,0,0,82,56,2
1983,12,4,"12:31:15",53.70000000,-199,132,"A",.40150000,.96656000,"0.9N","4.7W",.89380000,-4.73560000,66.30000000,192.40000000,131.20000000,"04m01s",240.70000000,9473.00000000,474.00000000,2445673.02200000,13.00000000,.34178900,.51896450,.00000380,-.00000676,.33128400,-.12362550,.00013730,.00000176,-22.20572100,-.00537000,.00000600,17.49019000,14.99719000,.00000000,.56003400,.00011000,-.00001100,.01382700,.00010940,-.00001100,.00474480,.00472120,-3.00000000,3.00000000,2,0,0,0,71,44,4
1984,5,30,"16:45:41",54.00000000,-193,137,"A",.27552000,.99800000,"37.5N","76.7W",37.49028000,-76.73920000,73.80000000,163.40000000,7.20000000,"00m11s",11.40000000,9474.00000000,474.00000000,2445851.19800000,17.00000000,.05601100,.52088930,.00005120,-.00000692,.29867200,.13301230,-.00015060,-.00000192,21.86890000,.00569500,-.00000500,75.61670000,14.99986000,.00000000,.55108400,-.00012500,-.00001090,.00492200,-.00012440,-.00001080,.00461160,.00458860,-3.00000000,3.00000000,2,0,0,0,70,34,44
1984,11,22,"22:54:17",54.30000000,-187,142,"T",-.31318000,1.02368000,"37.8S","173.6W",-37.78324000,-173.64117000,71.60000000,20.80000000,84.80000000,"02m00s",119.50000000,9475.00000000,474.00000000,2446027.45400000,23.00000000,-.04324900,.54060380,.00003250,-.00000842,-.31485900,-.17163490,.00015930,.00000284,-20.32707000,-.00828800,.00000500,168.41832000,14.99853000,.00000000,.54429100,.00009640,-.00001240,-.00183800,.00009590,-.00001230,.00473520,.00471160,-3.00000000,3.00000000,1,0,0,0,72,21,40
